iteration,MSE_STD,MSE_DYN,MSE_CON
39.0,0.4794378106554112,3.78253528312114,0.4023534725022524
40.0,0.30172255018364613,3.78253528312114,0.4023534725022524
41.0,0.30172255018364613,3.78253528312114,0.4023534725022524
42.0,0.2406563578628647,3.78253528312114,0.3628847647966404
43.0,0.2406563578628647,3.78253528312114,0.260334279605695
44.0,0.2406563578628647,3.78253528312114,0.260334279605695
45.0,0.2406563578628647,3.78253528312114,0.260334279605695
46.0,0.22243826404661693,3.78253528312114,0.260334279605695
47.0,0.22243826404661693,3.78253528312114,0.260334279605695
48.0,0.21910685924275614,3.78253528312114,0.260334279605695
49.0,0.16988257307514656,3.78253528312114,0.20961752878184794
50.0,0.16988257307514656,3.78253528312114,0.184591624640808
51.0,0.16988257307514656,3.78253528312114,0.184591624640808
52.0,0.16988257307514656,3.78253528312114,0.12568411182253955
53.0,0.16988257307514656,3.78253528312114,0.12568411182253955
54.0,0.16988257307514656,3.78253528312114,0.12568411182253955
55.0,0.16988257307514656,3.78253528312114,0.12568411182253955
56.0,0.16988257307514656,3.78253528312114,0.12568411182253955
57.0,0.14099588026197118,3.78253528312114,0.06579143794869616
58.0,0.14099588026197118,3.78253528312114,0.06579143794869616
59.0,0.14099588026197118,3.78253528312114,0.06579143794869616
60.0,0.14099588026197118,3.78253528312114,0.06579143794869616
61.0,0.12536345860239223,3.78253528312114,0.06111394807366355
62.0,0.11337991148742513,3.78253528312114,0.06111394807366355
63.0,0.10033561563757529,3.78253528312114,0.06111394807366355
64.0,0.09759927291410457,3.78253528312114,0.06111394807366355
65.0,0.09759927291410457,3.78253528312114,0.06111394807366355
66.0,0.09727985984950029,3.78253528312114,0.06111394807366355
67.0,0.08873741214925304,3.78253528312114,0.06029165742521567
68.0,0.08873741214925304,3.78253528312114,0.06029165742521567
69.0,0.08626214243801271,3.78253528312114,0.06029165742521567
70.0,0.08473233167869355,3.78253528312114,0.04187107748626725
71.0,0.07831533964007041,3.78253528312114,0.04187107748626725
72.0,0.04645880604537451,3.78253528312114,0.032511835184992406
73.0,0.03903182856414625,3.78253528312114,0.029623391987593412
74.0,0.03903182856414625,3.78253528312114,0.029623391987593412
75.0,0.03024622332136795,3.78253528312114,0.029623391987593412
76.0,0.03024622332136795,3.78253528312114,0.029623391987593412
77.0,0.02711173820067473,3.78253528312114,0.01910852887526315
78.0,0.02711173820067473,3.78253528312114,0.01910852887526315
79.0,0.021426151487479575,3.78253528312114,0.01910852887526315
80.0,0.01728435866837106,3.78253528312114,0.01910852887526315
81.0,0.01728435866837106,3.78253528312114,0.01910852887526315
82.0,0.01728435866837106,3.78253528312114,0.01910852887526315
83.0,0.01728435866837106,3.78253528312114,0.01910852887526315
84.0,0.01728435866837106,3.78253528312114,0.01862134980035247
85.0,0.016856275076092202,3.78253528312114,0.01065410523511359
86.0,0.016856275076092202,3.78253528312114,0.01065410523511359
87.0,0.016856275076092202,3.78253528312114,0.01065410523511359
88.0,0.016856275076092202,3.78253528312114,0.01065410523511359
89.0,0.01580817417358532,3.78253528312114,0.01065410523511359
90.0,0.01580817417358532,3.78253528312114,0.00742075516527065
91.0,0.0135856180845379,3.78253528312114,0.00742075516527065
92.0,0.0135856180845379,3.78253528312114,0.00742075516527065
93.0,0.0135856180845379,3.78253528312114,0.00742075516527065
94.0,0.0135856180845379,3.78253528312114,0.00742075516527065
95.0,0.0135856180845379,3.78253528312114,0.00742075516527065
96.0,0.012722863363957799,3.78253528312114,0.00742075516527065
97.0,0.012524430803557586,3.78253528312114,0.00742075516527065
98.0,0.012524430803557586,3.78253528312114,0.00742075516527065
99.0,0.010636719517075193,3.78253528312114,0.00742075516527065
100.0,0.010636719517075193,3.78253528312114,0.00742075516527065
101.0,0.009879511783953474,1.3778192609391977,0.00742075516527065
102.0,0.009879511783953474,1.3778192609391977,0.00742075516527065
103.0,0.00891957519890781,1.3778192609391977,0.00742075516527065
104.0,0.008573440475823361,1.3778192609391977,0.0074109316476297276
105.0,0.008573440475823361,1.3778192609391977,0.0074109316476297276
106.0,0.008005153031865667,1.3778192609391977,0.00739931800101908
107.0,0.008005153031865667,1.3778192609391977,0.00739931800101908
108.0,0.007721706946915848,1.3778192609391977,0.00739931800101908
109.0,0.007721706946915848,1.3778192609391977,0.00739931800101908
110.0,0.007721706946915848,1.3778192609391977,0.00739931800101908
111.0,0.007721706946915848,1.3778192609391977,0.00739931800101908
112.0,0.007582400074144902,1.3778192609391977,0.00739931800101908
113.0,0.007454151021137285,1.3778192609391977,0.00739931800101908
114.0,0.007441645078919197,0.7869191594174759,0.00739931800101908
115.0,0.007441645078919197,0.7869191594174759,0.007392739320072699
116.0,0.007441645078919197,0.7869191594174759,0.007392739320072699
117.0,0.007440792916944278,0.7869191594174759,0.007392739320072699
118.0,0.007440792916944278,0.762149830763884,0.007392739320072699
119.0,0.007440792916944278,0.762149830763884,0.007392739320072699
120.0,0.007440792916944278,0.762149830763884,0.007392739320072699
121.0,0.007440792916944278,0.762149830763884,0.007392739320072699
122.0,0.007440792916944278,0.762149830763884,0.007392739320072699
123.0,0.007440792916944278,0.762149830763884,0.007392739320072699
124.0,0.007440792916944278,0.762149830763884,0.007392739320072699
125.0,0.007415025192931046,0.762149830763884,0.007392739320072699
126.0,0.007392758652628579,0.762149830763884,0.007392739320072699
127.0,0.007392758652628579,0.762149830763884,0.007392739320072699
128.0,0.007392758652628579,0.762149830763884,0.007392384733438173
129.0,0.007390392200424518,0.762149830763884,0.007392384733438173
130.0,0.007390392200424518,0.762149830763884,0.007392384733438173
131.0,0.007390392200424518,0.762149830763884,0.007392361883805398
132.0,0.007390392200424518,0.762149830763884,0.007392361883805398
133.0,0.007390392200424518,0.762149830763884,0.007392361883805398
134.0,0.007390392200424518,0.762149830763884,0.007392140517767726
135.0,0.007390392200424518,0.762149830763884,0.007392140517767726
136.0,0.007390392200424518,0.762149830763884,0.007392140517767726
137.0,0.007390392200424518,0.762149830763884,0.007392140517767726
138.0,0.007389832145641769,0.762149830763884,0.007392140517767726
139.0,0.007389832145641769,0.762149830763884,0.007392140517767726
140.0,0.007389832145641769,0.762149830763884,0.007392140517767726
141.0,0.007389832145641769,0.762149830763884,0.007392140517767726
142.0,0.007389832145641769,0.762149830763884,0.007391644383345318
143.0,0.007389832145641769,0.762149830763884,0.007391644383345318
144.0,0.007389832145641769,0.762149830763884,0.007391644383345318
145.0,0.0073896858418965,0.762149830763884,0.007391186360434985
146.0,0.0073896858418965,0.762149830763884,0.007390556649613442
147.0,0.0073896858418965,0.762149830763884,0.007390556649613442
148.0,0.007389666442940644,0.762149830763884,0.007390556649613442
149.0,0.007389666442940644,0.75371800596824,0.007390556649613442
150.0,0.007389666442940644,0.75371800596824,0.007390556649613442
151.0,0.007389666442940644,0.75371800596824,0.007390556649613442
152.0,0.007389666442940644,0.75371800596824,0.007390556649613442
153.0,0.007389666442940644,0.75371800596824,0.007390315576256097
154.0,0.007389666442940644,0.75371800596824,0.007390315576256097
155.0,0.007389666442940644,0.7159207600705086,0.007390315576256097
156.0,0.007389666442940644,0.7159207600705086,0.007390315576256097
157.0,0.007389666442940644,0.7159207600705086,0.007390315576256097
158.0,0.007389666442940644,0.7159207600705086,0.007390315576256097
159.0,0.007389666442940644,0.7159207600705086,0.007389974310724806
160.0,0.007389666442940644,0.7159207600705086,0.007389974310724806
161.0,0.007389661853034699,0.7159207600705086,0.007389820296124018
162.0,0.007389661853034699,0.7159207600705086,0.007389797806911827
163.0,0.007389661853034699,0.7159207600705086,0.007389797806911827
164.0,0.007389656231016631,0.7159207600705086,0.007389797806911827
165.0,0.007389656231016631,0.7159207600705086,0.007389797806911827
166.0,0.00738965508208462,0.7159207600705086,0.0073896980273514086
167.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
168.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
169.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
170.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
171.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
172.0,0.0073896523462232706,0.7159207600705086,0.0073896980273514086
173.0,0.0073896523462232706,0.7159207600705086,0.00738967675444698
174.0,0.007389652102616417,0.7159207600705086,0.00738967675444698
175.0,0.007389652102616417,0.7159207600705086,0.00738967675444698
176.0,0.007389652102616417,0.7159207600705086,0.00738967675444698
177.0,0.007389652102616417,0.7159207600705086,0.00738967675444698
178.0,0.007389652102616417,0.7159207600705086,0.0073896699532547865
179.0,0.007389652102616417,0.7159207600705086,0.007389659104345198
180.0,0.007389652102616417,0.7159207600705086,0.007389659104345198
181.0,0.007389651998555632,0.7159207600705086,0.007389659104345198
182.0,0.007389651998555632,0.7159207600705086,0.007389659104345198
183.0,0.007389651871105948,0.7159207600705086,0.007389659104345198
184.0,0.007389651781288403,0.7159207600705086,0.007389659104345198
185.0,0.007389651781288403,0.7159207600705086,0.007389659104345198
186.0,0.007389651761563861,0.7159207600705086,0.007389659104345198
187.0,0.007389651676298891,0.7159207600705086,0.007389659104345198
188.0,0.007389651624965624,0.7159207600705086,0.007389659104345198
189.0,0.007389651624965624,0.7159207600705086,0.007389656286242065
190.0,0.0073896514494503915,0.7159207600705086,0.007389656286242065
191.0,0.007389651414196136,0.7159207600705086,0.007389656286242065
192.0,0.007389651414196136,0.7159207600705086,0.007389654647506913
193.0,0.007389651414196136,0.7159207600705086,0.007389654647506913
194.0,0.007389651414196136,0.7159207600705086,0.007389654647506913
195.0,0.00738965129021829,0.7159207600705086,0.007389654647506913
196.0,0.007389651100057961,0.7159207600705086,0.007389654647506913
197.0,0.007389651040298247,0.7159207600705086,0.007389654647506913
198.0,0.007389651034409133,0.7159207600705086,0.007389654647506913
199.0,0.007389650958008564,0.7159207600705086,0.007389654647506913
200.0,0.0073896509135458,0.7159207600705086,0.007389654560977158
201.0,0.00738965081440003,0.7159207600705086,0.007389654560977158
202.0,0.007389650801089815,0.7159207600705086,0.007389654121762597
203.0,0.007389650752307484,0.7159207600705086,0.007389654121762597
204.0,0.0073896507217753125,0.7159207600705086,0.007389653980369365
205.0,0.007389650649625419,0.7159207600705086,0.007389653980369365
206.0,0.007389650649625419,0.7159207600705086,0.007389653384409769
207.0,0.007389650630268755,0.7010251469937979,0.007389653384409769
208.0,0.00738965047391517,0.7010251469937979,0.007389653339875695
209.0,0.007389650361496895,0.7010251469937979,0.007389653339875695
210.0,0.007389650260016651,0.6916058079064633,0.007389653339875695
211.0,0.007389650231744348,0.6916058079064633,0.007389653339875695
212.0,0.007389650231744348,0.6916058079064633,0.007389653339875695
213.0,0.007389650203503017,0.6916058079064633,0.007389653339875695
214.0,0.007389650203503017,0.6916058079064633,0.007389653339875695
215.0,0.007389650203503017,0.6916058079064633,0.007389653081667794
216.0,0.007389650203503017,0.6916058079064633,0.007389653081667794
217.0,0.00738965014873076,0.6916058079064633,0.007389652455509743
218.0,0.00738965014873076,0.6916058079064633,0.007389652455509743
219.0,0.00738965014873076,0.6916058079064633,0.007389652149804227
220.0,0.00738965014873076,0.6916058079064633,0.007389652149804227
221.0,0.007389650133170252,0.6916058079064633,0.007389652149804227
222.0,0.007389650052357876,0.6297691053771022,0.007389652149804227
223.0,0.007389650015440243,0.5861495044541042,0.007389652111243043
224.0,0.007389649972252726,0.5555559027291951,0.007389652111243043
225.0,0.007389649972252726,0.5341747653896223,0.007389651634893806
226.0,0.007389649972252726,0.5192955200670762,0.007389651634893806
227.0,0.007389649972252726,0.4576302849587437,0.007389651634893806
228.0,0.007389649972252726,0.4280545419075234,0.007389651517240053
229.0,0.0073896499646083896,0.4280545419075234,0.007389651517240053
230.0,0.007389649953262327,0.4280545419075234,0.007389651483411473
231.0,0.007389649943395777,0.4280545419075234,0.007389651355527178
232.0,0.007389649937291391,0.4280545419075234,0.0073896510724062075
233.0,0.007389649937291391,0.4280545419075234,0.007389650878237542
234.0,0.007389649937291391,0.3705709906578657,0.007389650809851882
235.0,0.007389649937291391,0.3705709906578657,0.0073896507625887935
236.0,0.007389649937291391,0.3705709906578657,0.0073896507625887935
237.0,0.007389649934727752,0.3705709906578657,0.0073896504375353805
238.0,0.007389649927189417,0.3705709906578657,0.0073896504375353805
239.0,0.007389649927189417,0.3705709906578657,0.0073896504375353805
240.0,0.007389649925599673,0.3705709906578657,0.0073896504375353805
241.0,0.007389649925599673,0.3705709906578657,0.0073896504375353805
242.0,0.007389649923968149,0.3705709906578657,0.0073896504375353805
243.0,0.0073896499231254015,0.04819360676448208,0.007389650425419382
244.0,0.007389649922251,0.04819360676448208,0.007389650425419382
245.0,0.007389649922248534,0.04819360676448208,0.007389650425419382
246.0,0.007389649918787665,0.04819360676448208,0.007389650404872112
247.0,0.007389649918787665,0.04819360676448208,0.007389650404872112
248.0,0.007389649918787665,0.04819360676448208,0.007389650337881244
249.0,0.00738964991731335,0.04819360676448208,0.007389649957583429
250.0,0.007389649913222631,0.04819360676448208,0.007389649957583429
251.0,0.007389649908894874,0.04819360676448208,0.0073896499142172235
252.0,0.007389649906362235,0.04819360676448208,0.0073896499142172235
253.0,0.007389649906362235,0.04819360676448208,0.0073896499142172235
254.0,0.007389649906362235,0.04819360676448208,0.0073896499142172235
255.0,0.007389649906362235,0.04819360676448208,0.0073896499142172235
256.0,0.007389649906362235,0.04819360676448208,0.0073896499142172235
257.0,0.007389649902069395,0.04819360676448208,0.0073896499142172235
258.0,0.007389649902069395,0.04819360676448208,0.0073896499142172235
259.0,0.007389649902069395,0.04819360676448208,0.0073896499142172235
260.0,0.0073896499012482565,0.04819360676448208,0.0073896499142172235
261.0,0.007389649900788299,0.04819360676448208,0.0073896499142172235
262.0,0.007389649900788299,0.04819360676448208,0.0073896499142172235
263.0,0.007389649900788299,0.04819360676448208,0.0073896499142172235
264.0,0.007389649900761999,0.04819360676448208,0.0073896499142172235
265.0,0.007389649900761999,0.04819360676448208,0.007389649910955218
266.0,0.007389649900761999,0.04819360676448208,0.007389649908607009
267.0,0.007389649900761999,0.04819360676448208,0.007389649908607009
268.0,0.007389649900761999,0.04819360676448208,0.007389649908607009
269.0,0.007389649900761999,0.04819360676448208,0.007389649900711522
270.0,0.007389649900761999,0.04819360676448208,0.007389649900711522
271.0,0.007389649900761999,0.04819360676448208,0.007389649900711522
272.0,0.007389649900722183,0.04819360676448208,0.007389649900711522
273.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
274.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
275.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
276.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
277.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
278.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
279.0,0.0073896499004725245,0.04819360676448208,0.007389649900711522
280.0,0.007389649900466714,0.04819360676448208,0.007389649900711522
281.0,0.007389649900466714,0.04819360676448208,0.007389649900711522
282.0,0.007389649900466714,0.04819360676448208,0.007389649900711522
283.0,0.007389649900466714,0.04819360676448208,0.007389649900711522
284.0,0.007389649900435187,0.04819360676448208,0.007389649900600384
285.0,0.007389649900435187,0.04819360676448208,0.007389649900600384
286.0,0.007389649900435187,0.046915571214989966,0.007389649900600384
287.0,0.007389649900406548,0.046915571214989966,0.007389649900550446
288.0,0.007389649900406548,0.046915571214989966,0.007389649900550446
289.0,0.007389649900406548,0.02199202679395041,0.007389649900550446
290.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
291.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
292.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
293.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
294.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
295.0,0.007389649900406548,0.02199202679395041,0.0073896499004282995
296.0,0.007389649900406548,0.02199202679395041,0.007389649900422784
297.0,0.007389649900406548,0.02199202679395041,0.007389649900422784
298.0,0.007389649900405717,0.02199202679395041,0.0073896499004047055
299.0,0.007389649900405717,0.02001617588371343,0.007389649900395778
300.0,0.007389649900401808,0.02001617588371343,0.007389649900395778
301.0,0.007389649900401808,0.02001617588371343,0.00738964990039
302.0,0.007389649900401808,0.02001617588371343,0.00738964990039
303.0,0.007389649900401808,0.02001617588371343,0.00738964990039
304.0,0.007389649900401808,0.02001617588371343,0.00738964990039
305.0,0.007389649900387749,0.02001617588371343,0.00738964990039
306.0,0.00738964990038374,0.02001617588371343,0.007389649900378496
307.0,0.00738964990038374,0.02001617588371343,0.007389649900378496
308.0,0.00738964990038374,0.02001617588371343,0.007389649900378496
309.0,0.00738964990038374,0.02001617588371343,0.007389649900378496
310.0,0.00738964990038374,0.015985540123943938,0.007389649900378496
311.0,0.00738964990038374,0.015985540123943938,0.007389649900378496
312.0,0.00738964990038374,0.01537651128536505,0.007389649900378496
313.0,0.007389649900380217,0.01537651128536505,0.007389649900378496
314.0,0.007389649900380217,0.01537651128536505,0.007389649900378496
315.0,0.007389649900380024,0.01537651128536505,0.007389649900378496
316.0,0.007389649900380024,0.01537651128536505,0.007389649900378496
317.0,0.0073896499003789145,0.01537651128536505,0.007389649900378496
318.0,0.007389649900376763,0.01537651128536505,0.007389649900378496
319.0,0.007389649900376763,0.01537651128536505,0.007389649900378496
320.0,0.007389649900376763,0.01537651128536505,0.0073896499003772076
321.0,0.007389649900376763,0.01537651128536505,0.0073896499003772076
322.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
323.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
324.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
325.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
326.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
327.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
328.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
329.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
330.0,0.007389649900376763,0.01537651128536505,0.007389649900377122
331.0,0.007389649900376674,0.01537651128536505,0.007389649900377092
332.0,0.007389649900376674,0.014329379628100923,0.007389649900377092
333.0,0.007389649900376674,0.014329379628100923,0.007389649900377038
334.0,0.007389649900376674,0.014313690989096675,0.007389649900377038
335.0,0.007389649900376674,0.013660553233659108,0.007389649900377038
336.0,0.007389649900376674,0.012412218862049686,0.007389649900377038
337.0,0.007389649900376674,0.012351686212971998,0.007389649900377038
338.0,0.007389649900376674,0.011507034283852005,0.007389649900377038
339.0,0.007389649900376674,0.0111446391982952,0.007389649900377038
340.0,0.007389649900376674,0.011066150740937895,0.007389649900377038
341.0,0.007389649900376674,0.011066150740937895,0.007389649900377038
342.0,0.007389649900376674,0.010888263732758828,0.007389649900377038
343.0,0.007389649900376668,0.010888263732758828,0.007389649900377038
344.0,0.0073896499003766455,0.010888263732758828,0.007389649900377038
345.0,0.0073896499003766455,0.010888263732758828,0.0073896499003767956
346.0,0.0073896499003766455,0.010516340616807618,0.007389649900376753
347.0,0.0073896499003766455,0.010516340616807618,0.007389649900376753
348.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
349.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
350.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
351.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
352.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
353.0,0.0073896499003766455,0.010354643837562837,0.007389649900376753
354.0,0.007389649900376639,0.010354643837562837,0.007389649900376753
355.0,0.007389649900376639,0.010354643837562837,0.007389649900376753
356.0,0.007389649900376639,0.010139446562583063,0.007389649900376753
357.0,0.007389649900376639,0.010139446562583063,0.007389649900376751
358.0,0.007389649900376639,0.009868557329999212,0.007389649900376725
359.0,0.007389649900376639,0.009868557329999212,0.007389649900376702
360.0,0.007389649900376639,0.009868557329999212,0.00738964990037668
361.0,0.007389649900376639,0.009868557329999212,0.00738964990037668
362.0,0.007389649900376639,0.00984901692737555,0.00738964990037668
363.0,0.007389649900376639,0.00984901692737555,0.00738964990037668
364.0,0.007389649900376634,0.009811331561506558,0.00738964990037668
365.0,0.007389649900376634,0.009785845708994592,0.00738964990037668
366.0,0.00738964990037662,0.009782118670088508,0.007389649900376662
367.0,0.00738964990037662,0.008251967386943043,0.007389649900376654
368.0,0.00738964990037662,0.008251967386943043,0.007389649900376654
369.0,0.00738964990037662,0.008251967386943043,0.007389649900376654
370.0,0.00738964990037662,0.008251967386943043,0.007389649900376654
371.0,0.00738964990037662,0.007926386851486594,0.007389649900376654
372.0,0.00738964990037662,0.007926386851486594,0.007389649900376654
373.0,0.00738964990037662,0.007926386851486594,0.007389649900376654
374.0,0.00738964990037662,0.007826122533338708,0.0073896499003766524
375.0,0.00738964990037662,0.007826122533338708,0.0073896499003766524
376.0,0.00738964990037662,0.007826122533338708,0.0073896499003766524
377.0,0.00738964990037662,0.007826122533338708,0.0073896499003766524
378.0,0.00738964990037662,0.007826122533338708,0.007389649900376646
379.0,0.00738964990037662,0.00782405764121535,0.007389649900376646
380.0,0.00738964990037662,0.00782405764121535,0.007389649900376646
381.0,0.00738964990037662,0.007649875635377617,0.007389649900376646
382.0,0.00738964990037662,0.007649875635377617,0.007389649900376641
383.0,0.00738964990037662,0.007649875635377617,0.007389649900376641
384.0,0.00738964990037662,0.007649875635377617,0.007389649900376641
385.0,0.007389649900376618,0.007649875635377617,0.007389649900376628
386.0,0.007389649900376618,0.007649875635377617,0.007389649900376628
387.0,0.007389649900376614,0.007444568532223548,0.007389649900376628
388.0,0.007389649900376614,0.007444568532223548,0.007389649900376628
389.0,0.007389649900376614,0.007444568532223548,0.007389649900376628
390.0,0.007389649900376614,0.007441635899866409,0.007389649900376628
391.0,0.007389649900376614,0.007441635899866409,0.007389649900376628
392.0,0.007389649900376614,0.0074415838020733,0.007389649900376628
393.0,0.007389649900376614,0.0074415838020733,0.007389649900376628
394.0,0.007389649900376614,0.007417557828881774,0.007389649900376628
395.0,0.007389649900376611,0.007417557828881774,0.007389649900376628
396.0,0.007389649900376611,0.007417557828881774,0.007389649900376628
397.0,0.007389649900376611,0.007417557828881774,0.007389649900376625
398.0,0.007389649900376611,0.007417557828881774,0.007389649900376625
399.0,0.007389649900376611,0.007417557828881774,0.007389649900376625
400.0,0.007389649900376611,0.007417557828881774,0.007389649900376625
401.0,0.007389649900376604,0.007417557828881774,0.007389649900376625
402.0,0.007389649900376604,0.007417557828881774,0.007389649900376625
403.0,0.007389649900376604,0.0074139023421258545,0.007389649900376625
404.0,0.007389649900376604,0.007407652400821751,0.007389649900376625
405.0,0.007389649900376604,0.007407652400821751,0.007389649900376625
406.0,0.007389649900376604,0.007407652400821751,0.007389649900376625
407.0,0.007389649900376604,0.007407652400821751,0.007389649900376625
408.0,0.007389649900376604,0.007407652400821751,0.007389649900376625
409.0,0.007389649900376604,0.007400651215865198,0.007389649900376625
410.0,0.007389649900376604,0.007400651215865198,0.007389649900376625
411.0,0.007389649900376604,0.007398301001733219,0.007389649900376625
412.0,0.007389649900376604,0.007398301001733219,0.007389649900376625
413.0,0.007389649900376604,0.007398301001733219,0.007389649900376625
414.0,0.007389649900376604,0.007398301001733219,0.007389649900376625
415.0,0.007389649900376604,0.007398301001733219,0.007389649900376625
416.0,0.007389649900376597,0.007398301001733219,0.007389649900376625
417.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
418.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
419.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
420.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
421.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
422.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
423.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
424.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
425.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
426.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
427.0,0.007389649900376597,0.007398301001733219,0.007389649900376623
428.0,0.007389649900376597,0.007398074659308315,0.007389649900376623
429.0,0.007389649900376597,0.007398074659308315,0.007389649900376623
430.0,0.007389649900376597,0.007397527952115687,0.007389649900376623
431.0,0.007389649900376597,0.0073974066338107275,0.007389649900376623
432.0,0.007389649900376597,0.0073974066338107275,0.007389649900376623
433.0,0.007389649900376597,0.0073974066338107275,0.007389649900376623
434.0,0.007389649900376597,0.0073974066338107275,0.007389649900376623
435.0,0.007389649900376597,0.0073974066338107275,0.00738964990037662
436.0,0.007389649900376597,0.0073974066338107275,0.00738964990037662
437.0,0.007389649900376597,0.007397068898286465,0.00738964990037662
438.0,0.007389649900376597,0.007397068898286465,0.00738964990037662
439.0,0.007389649900376597,0.007397068898286465,0.00738964990037662
440.0,0.007389649900376597,0.007397068898286465,0.007389649900376614
441.0,0.007389649900376597,0.007397068898286465,0.007389649900376614
442.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
443.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
444.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
445.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
446.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
447.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
448.0,0.007389649900376597,0.007397044263935554,0.007389649900376614
449.0,0.007389649900376597,0.007397035281360049,0.007389649900376614
450.0,0.007389649900376597,0.007397035281360049,0.007389649900376613
451.0,0.007389649900376597,0.007397035281360049,0.007389649900376613
452.0,0.007389649900376597,0.0073970324129821645,0.007389649900376613
453.0,0.007389649900376597,0.0073970324129821645,0.007389649900376613
